Declaration Type,Declaration Date,State,Disaster Type
Emergency,1/17/2001,IL,Snow
Emergency,1/17/2001,IL,Snow
Emergency,1/17/2001,IL,Snow
Emergency,1/17/2001,IL,Snow
Emergency,1/17/2001,IL,Snow
Emergency,1/17/2001,IL,Snow
Emergency,1/17/2001,IL,Snow
Emergency,1/17/2001,IL,Snow
Emergency,1/17/2001,IL,Snow
Emergency,1/17/2001,IL,Snow
Emergency,1/17/2001,IL,Snow
Emergency,1/17/2001,IL,Snow
Emergency,1/17/2001,IL,Snow
Emergency,1/17/2001,IL,Snow
Emergency,1/17/2001,IL,Snow
Emergency,1/17/2001,IL,Snow
Disaster,1/18/2001,VT,Storm
Disaster,1/18/2001,VT,Storm
Emergency,1/24/2001,IN,Snow
Emergency,1/24/2001,IN,Snow
Emergency,1/24/2001,IN,Snow
Emergency,1/24/2001,IN,Snow
Emergency,1/24/2001,IN,Snow
Emergency,1/24/2001,IN,Snow
Emergency,1/24/2001,IN,Snow
Emergency,1/24/2001,IN,Snow
Emergency,1/24/2001,IN,Snow
Emergency,1/24/2001,IN,Snow
Emergency,1/24/2001,IN,Snow
Emergency,1/24/2001,IN,Snow
Emergency,1/24/2001,IN,Snow
Emergency,1/24/2001,IN,Snow
Emergency,1/24/2001,IN,Snow
Emergency,1/24/2001,IN,Snow
Emergency,1/24/2001,IN,Snow
Emergency,1/24/2001,IN,Snow
Emergency,1/24/2001,IN,Snow
Emergency,1/24/2001,IN,Snow
Emergency,1/24/2001,IN,Snow
Emergency,1/24/2001,IN,Snow
Emergency,1/24/2001,IN,Snow
Emergency,1/24/2001,IN,Snow
Emergency,1/24/2001,IN,Snow
Emergency,1/24/2001,IN,Snow
Emergency,1/24/2001,IN,Snow
Emergency,1/24/2001,IN,Snow
Emergency,1/24/2001,IN,Snow
Emergency,1/24/2001,WI,Snow
Emergency,1/24/2001,WI,Snow
Emergency,1/24/2001,WI,Snow
Emergency,1/24/2001,WI,Snow
Emergency,1/24/2001,WI,Snow
Emergency,1/24/2001,WI,Snow
Emergency,1/24/2001,WI,Snow
Emergency,1/24/2001,WI,Snow
Emergency,1/24/2001,WI,Snow
Emergency,1/24/2001,WI,Snow
Emergency,1/24/2001,WI,Snow
Emergency,1/24/2001,WI,Snow
Emergency,1/24/2001,WI,Snow
Emergency,1/24/2001,WI,Snow
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Disaster,2/5/2001,FL,Winter
Fire,2/19/2001,FL,Fire
Fire,2/19/2001,FL,Fire
Fire,2/19/2001,FL,Fire
Fire,2/19/2001,FL,Fire
Fire,2/19/2001,FL,Fire
Fire,2/19/2001,FL,Fire
Fire,2/19/2001,FL,Fire
Fire,2/19/2001,FL,Fire
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,2/23/2001,MS,Storm
Disaster,3/1/2001,WA,Earthquake
Disaster,3/1/2001,WA,Earthquake
Disaster,3/1/2001,WA,Earthquake
Disaster,3/1/2001,WA,Earthquake
Disaster,3/1/2001,WA,Earthquake
Disaster,3/1/2001,WA,Earthquake
Disaster,3/1/2001,WA,Earthquake
Disaster,3/1/2001,WA,Earthquake
Disaster,3/1/2001,WA,Earthquake
Disaster,3/1/2001,WA,Earthquake
Disaster,3/1/2001,WA,Earthquake
Disaster,3/1/2001,WA,Earthquake
Disaster,3/1/2001,WA,Earthquake
Disaster,3/1/2001,WA,Earthquake
Disaster,3/1/2001,WA,Earthquake
Disaster,3/1/2001,WA,Earthquake
Disaster,3/1/2001,WA,Earthquake
Disaster,3/1/2001,WA,Earthquake
Disaster,3/1/2001,WA,Earthquake
Disaster,3/1/2001,WA,Earthquake
Disaster,3/1/2001,WA,Earthquake
Disaster,3/1/2001,WA,Earthquake
Disaster,3/1/2001,WA,Earthquake
Disaster,3/1/2001,WA,Earthquake
Disaster,3/5/2001,AL,Storm
Disaster,3/5/2001,AL,Storm
Disaster,3/5/2001,AL,Storm
Disaster,3/5/2001,AL,Storm
Disaster,3/5/2001,AL,Storm
Disaster,3/5/2001,AL,Storm
Disaster,3/13/2001,AR,Storm
Disaster,3/13/2001,AR,Storm
Disaster,3/13/2001,AR,Storm
Disaster,3/13/2001,AR,Storm
Disaster,3/13/2001,AR,Storm
Disaster,3/13/2001,AR,Storm
Disaster,3/13/2001,AR,Storm
Disaster,3/13/2001,AR,Storm
Disaster,3/13/2001,AR,Storm
Disaster,3/13/2001,AR,Storm
Disaster,3/13/2001,AR,Storm
Disaster,3/13/2001,AR,Storm
Disaster,3/13/2001,AR,Storm
Disaster,3/13/2001,AR,Storm
Disaster,3/13/2001,AR,Storm
Disaster,3/13/2001,AR,Storm
Disaster,3/13/2001,AR,Storm
Disaster,3/13/2001,AR,Storm
Disaster,3/13/2001,AR,Storm
Disaster,3/13/2001,AR,Storm
Disaster,3/13/2001,AR,Storm
Disaster,3/13/2001,AR,Storm
Fire,3/18/2001,FL,Fire
Fire,3/18/2001,FL,Fire
Fire,3/18/2001,FL,Fire
Emergency,3/20/2001,ME,Snow
Emergency,3/20/2001,ME,Snow
Emergency,3/20/2001,ME,Snow
Emergency,3/20/2001,ME,Snow
Emergency,3/20/2001,ME,Snow
Emergency,3/20/2001,ME,Snow
Emergency,3/20/2001,ME,Snow
Emergency,3/20/2001,ME,Snow
Emergency,3/20/2001,ME,Snow
Emergency,3/20/2001,ME,Snow
Emergency,3/20/2001,ME,Snow
Emergency,3/20/2001,ME,Snow
Emergency,3/20/2001,ME,Snow
Emergency,3/28/2001,NH,Snow
Emergency,3/28/2001,NH,Snow
Emergency,3/28/2001,NH,Snow
Emergency,3/28/2001,NH,Snow
Emergency,3/28/2001,NH,Snow
Emergency,3/28/2001,NH,Snow
Emergency,3/28/2001,NH,Snow
Emergency,3/28/2001,MA,Snow
Emergency,3/28/2001,MA,Snow
Emergency,3/28/2001,MA,Snow
Emergency,3/28/2001,MA,Snow
Emergency,3/28/2001,MA,Snow
Emergency,3/28/2001,MA,Snow
Emergency,3/28/2001,MA,Snow
Disaster,4/10/2001,MA,Storm
Disaster,4/10/2001,MA,Storm
Disaster,4/10/2001,MA,Storm
Disaster,4/10/2001,MA,Storm
Disaster,4/10/2001,MA,Storm
Disaster,4/10/2001,MA,Storm
Disaster,4/10/2001,MA,Storm
Emergency,4/10/2001,VT,Snow
Emergency,4/10/2001,VT,Snow
Emergency,4/10/2001,VT,Snow
Emergency,4/10/2001,VT,Snow
Emergency,4/10/2001,VT,Snow
Emergency,4/10/2001,VT,Snow
Emergency,4/10/2001,VT,Snow
Emergency,4/10/2001,VT,Snow
Emergency,4/10/2001,VT,Snow
Fire,4/17/2001,FL,Fire
Fire,4/17/2001,FL,Fire
Fire,4/17/2001,FL,Fire
Disaster,4/17/2001,MS,Storm
Disaster,4/17/2001,MS,Storm
Disaster,4/17/2001,MS,Storm
Disaster,4/17/2001,MS,Storm
Disaster,4/17/2001,MS,Storm
Disaster,4/17/2001,MS,Storm
Fire,4/18/2001,FL,Fire
Fire,4/18/2001,FL,Fire
Fire,4/18/2001,FL,Fire
Fire,4/18/2001,FL,Fire
Fire,4/18/2001,FL,Fire
Fire,4/25/2001,FL,Fire
Fire,4/25/2001,FL,Fire
Disaster,4/27/2001,KS,Storm
Disaster,5/2/2001,IA,Storm
Disaster,5/2/2001,IA,Storm
Disaster,5/2/2001,IA,Storm
Disaster,5/2/2001,IA,Storm
Disaster,5/2/2001,IA,Storm
Disaster,5/2/2001,IA,Storm
Disaster,5/2/2001,IA,Storm
Disaster,5/2/2001,IA,Storm
Disaster,5/2/2001,IA,Storm
Disaster,5/2/2001,IA,Storm
Disaster,5/2/2001,IA,Storm
Disaster,5/2/2001,IA,Storm
Disaster,5/2/2001,IA,Storm
Disaster,5/2/2001,IA,Storm
Disaster,5/2/2001,IA,Storm
Disaster,5/2/2001,IA,Storm
Disaster,5/2/2001,IA,Storm
Disaster,5/2/2001,IA,Storm
Disaster,5/2/2001,IA,Storm
Disaster,5/2/2001,IA,Storm
Disaster,5/2/2001,IA,Storm
Disaster,5/2/2001,IA,Storm
Disaster,5/2/2001,IA,Storm
Disaster,5/9/2001,IL,Flood
Disaster,5/9/2001,IL,Flood
Disaster,5/9/2001,IL,Flood
Disaster,5/9/2001,IL,Flood
Disaster,5/9/2001,IL,Flood
Disaster,5/9/2001,IL,Flood
Disaster,5/9/2001,IL,Flood
Disaster,5/9/2001,IL,Flood
Disaster,5/9/2001,IL,Flood
Disaster,5/9/2001,IL,Flood
Disaster,5/11/2001,WI,Flood
Disaster,5/11/2001,WI,Flood
Disaster,5/11/2001,WI,Flood
Disaster,5/11/2001,WI,Flood
Disaster,5/11/2001,WI,Flood
Disaster,5/11/2001,WI,Flood
Disaster,5/11/2001,WI,Flood
Disaster,5/11/2001,WI,Flood
Disaster,5/11/2001,WI,Flood
Disaster,5/11/2001,WI,Flood
Disaster,5/11/2001,WI,Flood
Disaster,5/11/2001,WI,Flood
Disaster,5/11/2001,WI,Flood
Disaster,5/11/2001,WI,Flood
Disaster,5/11/2001,WI,Flood
Disaster,5/11/2001,WI,Flood
Disaster,5/11/2001,WI,Flood
Disaster,5/11/2001,WI,Flood
Disaster,5/11/2001,WI,Flood
Disaster,5/11/2001,WI,Flood
Disaster,5/11/2001,WI,Flood
Disaster,5/11/2001,WI,Flood
Disaster,5/11/2001,WI,Flood
Disaster,5/11/2001,WI,Flood
Disaster,5/11/2001,WI,Flood
Disaster,5/11/2001,WI,Flood
Disaster,5/11/2001,WI,Flood
Disaster,5/11/2001,WI,Flood
Disaster,5/11/2001,WI,Flood
Disaster,5/11/2001,WI,Flood
Disaster,5/11/2001,WI,Flood
Disaster,5/11/2001,WI,Flood
Fire,5/15/2001,FL,Fire
Fire,5/15/2001,FL,Fire
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Disaster,5/16/2001,MN,Flood
Fire,5/16/2001,FL,Fire
Disaster,5/16/2001,ME,Storm
Disaster,5/16/2001,ME,Storm
Disaster,5/16/2001,ME,Storm
Disaster,5/16/2001,ME,Storm
Disaster,5/16/2001,ME,Storm
Disaster,5/16/2001,ME,Storm
Disaster,5/17/2001,CO,Storm
Disaster,5/17/2001,CO,Storm
Disaster,5/17/2001,CO,Storm
Disaster,5/17/2001,CO,Storm
Disaster,5/17/2001,CO,Storm
Disaster,5/17/2001,CO,Storm
Disaster,5/17/2001,CO,Storm
Disaster,5/17/2001,CO,Storm
Disaster,5/17/2001,CO,Storm
Disaster,5/17/2001,CO,Storm
Disaster,5/17/2001,CO,Storm
Disaster,5/17/2001,CO,Storm
Disaster,5/17/2001,CO,Storm
Disaster,5/17/2001,CO,Storm
Disaster,5/17/2001,SD,Flood
Disaster,5/17/2001,SD,Flood
Disaster,5/17/2001,SD,Flood
Disaster,5/17/2001,SD,Flood
Disaster,5/17/2001,SD,Flood
Disaster,5/17/2001,SD,Flood
Disaster,5/17/2001,SD,Flood
Disaster,5/17/2001,SD,Flood
Disaster,5/17/2001,SD,Flood
Disaster,5/17/2001,SD,Flood
Disaster,5/17/2001,SD,Flood
Disaster,5/17/2001,SD,Flood
Disaster,5/17/2001,SD,Flood
Disaster,5/17/2001,SD,Flood
Disaster,5/17/2001,SD,Flood
Disaster,5/17/2001,SD,Flood
Disaster,5/17/2001,SD,Flood
Disaster,5/17/2001,SD,Flood
Disaster,5/17/2001,SD,Flood
Disaster,5/17/2001,SD,Flood
Disaster,5/17/2001,SD,Flood
Disaster,5/17/2001,SD,Flood
Disaster,5/17/2001,SD,Flood
Disaster,5/17/2001,SD,Flood
Fire,5/23/2001,FL,Fire
Fire,5/23/2001,FL,Fire
Fire,5/23/2001,GA,Fire
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,ND,Flood
Disaster,5/28/2001,MT,Storm
Disaster,5/28/2001,MT,Storm
Fire,6/3/2001,NM,Fire
Fire,6/3/2001,NM,Fire
Disaster,6/3/2001,WV,Storm
Disaster,6/3/2001,WV,Storm
Disaster,6/3/2001,WV,Storm
Disaster,6/3/2001,WV,Storm
Disaster,6/3/2001,WV,Storm
Disaster,6/3/2001,WV,Storm
Disaster,6/3/2001,WV,Storm
Disaster,6/3/2001,WV,Storm
Disaster,6/3/2001,WV,Storm
Disaster,6/3/2001,WV,Storm
Disaster,6/3/2001,WV,Storm
Disaster,6/3/2001,WV,Storm
Disaster,6/3/2001,WV,Storm
Disaster,6/3/2001,WV,Storm
Disaster,6/3/2001,WV,Storm
Disaster,6/3/2001,WV,Storm
Disaster,6/3/2001,WV,Storm
Disaster,6/3/2001,WV,Storm
Disaster,6/3/2001,WV,Storm
Disaster,6/3/2001,WV,Storm
Disaster,6/3/2001,WV,Storm
Disaster,6/3/2001,WV,Storm
Disaster,6/3/2001,WV,Storm
Disaster,6/3/2001,WV,Storm
Disaster,6/9/2001,TX,Storm
Disaster,6/9/2001,TX,Storm
Disaster,6/9/2001,TX,Storm
Disaster,6/9/2001,TX,Storm
Disaster,6/9/2001,TX,Storm
Disaster,6/9/2001,TX,Storm
Disaster,6/9/2001,TX,Storm
Disaster,6/9/2001,TX,Storm
Disaster,6/9/2001,TX,Storm
Disaster,6/9/2001,TX,Storm
Disaster,6/9/2001,TX,Storm
Disaster,6/9/2001,TX,Storm
Disaster,6/9/2001,TX,Storm
Disaster,6/9/2001,TX,Storm
Disaster,6/9/2001,TX,Storm
Disaster,6/9/2001,TX,Storm
Disaster,6/9/2001,TX,Storm
Disaster,6/9/2001,TX,Storm
Disaster,6/9/2001,TX,Storm
Disaster,6/9/2001,TX,Storm
Disaster,6/9/2001,TX,Storm
Disaster,6/9/2001,TX,Storm
Disaster,6/9/2001,TX,Storm
Disaster,6/9/2001,TX,Storm
Disaster,6/9/2001,TX,Storm
Disaster,6/9/2001,TX,Storm
Disaster,6/9/2001,TX,Storm
Disaster,6/9/2001,TX,Storm
Disaster,6/9/2001,TX,Storm
Disaster,6/9/2001,TX,Storm
Disaster,6/9/2001,TX,Storm
Disaster,6/11/2001,LA,Storm
Disaster,6/11/2001,LA,Storm
Disaster,6/11/2001,LA,Storm
Disaster,6/11/2001,LA,Storm
Disaster,6/11/2001,LA,Storm
Disaster,6/11/2001,LA,Storm
Disaster,6/11/2001,LA,Storm
Disaster,6/11/2001,LA,Storm
Disaster,6/11/2001,LA,Storm
Disaster,6/11/2001,LA,Storm
Disaster,6/11/2001,LA,Storm
Disaster,6/11/2001,LA,Storm
Disaster,6/11/2001,LA,Storm
Disaster,6/11/2001,LA,Storm
Disaster,6/11/2001,LA,Storm
Disaster,6/11/2001,LA,Storm
Disaster,6/11/2001,LA,Storm
Disaster,6/11/2001,LA,Storm
Disaster,6/11/2001,LA,Storm
Disaster,6/11/2001,LA,Storm
Disaster,6/11/2001,LA,Storm
Disaster,6/11/2001,LA,Storm
Disaster,6/11/2001,LA,Storm
Disaster,6/11/2001,LA,Storm
Disaster,6/11/2001,LA,Storm
Disaster,6/11/2001,LA,Storm
Disaster,6/11/2001,LA,Storm
Disaster,6/17/2001,FL,Storm
Disaster,6/17/2001,FL,Storm
Disaster,6/17/2001,FL,Storm
Disaster,6/17/2001,FL,Storm
Disaster,6/17/2001,FL,Storm
Disaster,6/17/2001,FL,Storm
Disaster,6/17/2001,FL,Storm
Disaster,6/17/2001,FL,Storm
Disaster,6/17/2001,FL,Storm
Disaster,6/21/2001,MS,Storm
Disaster,6/21/2001,MS,Storm
Disaster,6/21/2001,MS,Storm
Disaster,6/21/2001,MS,Storm
Disaster,6/21/2001,MS,Storm
Disaster,6/21/2001,PA,Storm
Disaster,6/21/2001,PA,Storm
Disaster,6/21/2001,PA,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Disaster,6/29/2001,OK,Storm
Fire,7/5/2001,NV,Fire
Disaster,7/7/2001,MT,Storm
Disaster,7/7/2001,MT,Storm
Disaster,7/7/2001,MT,Storm
Disaster,7/12/2001,VA,Storm
Disaster,7/12/2001,VA,Storm
Disaster,7/12/2001,VA,Storm
Disaster,7/12/2001,VA,Storm
Disaster,7/12/2001,VA,Storm
Disaster,7/12/2001,VA,Storm
Disaster,7/12/2001,VA,Storm
Disaster,7/12/2001,VA,Storm
Disaster,7/12/2001,VA,Storm
Disaster,7/12/2001,VA,Storm
Fire,7/26/2001,WY,Fire
Fire,7/28/2001,WA,Fire
Fire,8/1/2001,WY,Fire
Fire,8/1/2001,SD,Fire
Fire,8/9/2001,NV,Fire
Fire,8/14/2001,WA,Fire
Fire,8/14/2001,WA,Fire
Fire,8/14/2001,WA,Fire
Fire,8/15/2001,OR,Fire
Disaster,8/15/2001,TN,Storm
Disaster,8/15/2001,TN,Storm
Disaster,8/15/2001,TN,Storm
Disaster,8/15/2001,TN,Storm
Disaster,8/15/2001,TN,Storm
Disaster,8/15/2001,TN,Storm
Disaster,8/15/2001,TN,Storm
Disaster,8/15/2001,TN,Storm
Disaster,8/15/2001,KY,Storm
Disaster,8/15/2001,KY,Storm
Disaster,8/15/2001,KY,Storm
Disaster,8/15/2001,KY,Storm
Disaster,8/15/2001,KY,Storm
Disaster,8/15/2001,KY,Storm
Disaster,8/15/2001,KY,Storm
Disaster,8/15/2001,KY,Storm
Disaster,8/15/2001,KY,Storm
Disaster,8/15/2001,KY,Storm
Disaster,8/15/2001,KY,Storm
Disaster,8/15/2001,KY,Storm
Disaster,8/15/2001,KY,Storm
Disaster,8/15/2001,KY,Storm
Disaster,8/15/2001,KY,Storm
Disaster,8/15/2001,KY,Storm
Disaster,8/15/2001,KY,Storm
Disaster,8/15/2001,KY,Storm
Disaster,8/15/2001,KY,Storm
Disaster,8/15/2001,KY,Storm
Fire,8/16/2001,WA,Fire
Fire,8/16/2001,WA,Fire
Disaster,8/16/2001,DC,Storm
Fire,8/17/2001,OR,Fire
Fire,8/17/2001,WA,Fire
Fire,8/17/2001,WA,Fire
Fire,8/19/2001,UT,Fire
Disaster,8/27/2001,OH,Storm
Disaster,8/27/2001,OH,Storm
Disaster,8/27/2001,OH,Storm
Disaster,8/27/2001,OH,Storm
Fire,9/6/2001,WY,Fire
Disaster,9/11/2001,NY,Fire
Disaster,9/11/2001,NY,Fire
Disaster,9/11/2001,NY,Fire
Disaster,9/11/2001,NY,Fire
Disaster,9/11/2001,NY,Fire
Disaster,9/11/2001,NY,Fire
Disaster,9/11/2001,NY,Fire
Disaster,9/11/2001,NY,Fire
Disaster,9/11/2001,NY,Fire
Disaster,9/11/2001,NY,Fire
Disaster,9/11/2001,NY,Fire
Disaster,9/11/2001,NY,Fire
Disaster,9/11/2001,NY,Fire
